feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	pvalue	padj	stat	layer	significant	direction	comparison	reference	contrast	method	protein_label	protein_base	gene	feature_type	mapping_class	mapping_source	include_in_gene_level_concordance	protein_key
c-Abl-R-V	0.0347255868020077	0.00137768153257457	1.540576916956	0.12391587480275	0.16680983146524	-6.77816842545407	0.12391587480275	0.16680983146524	1.540576916956	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	c-Abl-R-V	c-Abl	ABL1	total	unique	curated_rppa_dict	TRUE	cabl
ACC1-R-C	0.348909147579331	0.0572368331352657	4.60527783970266	4.99787026541137e-06	1.70658984672583e-05	2.48328428378	4.99787026541137e-06	1.70658984672583e-05	4.60527783970266	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	ACC1-R-C	ACC1	ACACA	total	unique	curated_rppa_dict	TRUE	acc1
ACVRL1-R-C	0.0491919019261946	0.0769061075380691	1.77998874546238	0.0755539309148845	0.112527131149828	-6.38224889310069	0.0755539309148845	0.112527131149828	1.77998874546238	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	ACVRL1-R-C	ACVRL1	ACVRL1	total	unique	curated_rppa_dict	TRUE	acvrl1
ADAR1-M-V	-0.13786957296985	-0.0468053422711931	-3.23549763646412	0.00127711397845528	0.00279368682787093	-2.76946219513438	0.00127711397845528	0.00279368682787093	-3.23549763646412	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	ADAR1-M-V	ADAR1	ADAR	total	unique	curated_rppa_dict	TRUE	adar1
Annexin-1-M-E	-0.261036712250523	0.142267608212323	-4.50430380035564	7.92013666979039e-06	2.57864914830385e-05	2.02682877177484	7.92013666979039e-06	2.57864914830385e-05	-4.50430380035564	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Annexin-1-M-E	Annexin-1	ANXA1	total	unique	curated_rppa_dict	TRUE	annexin1
Annexin_VII-M-V	0.175631512534674	0.0310988749148352	7.1636383519546	2.17571159514259e-12	1.69222012955535e-11	16.7236897583339	2.17571159514259e-12	1.69222012955535e-11	7.1636383519546	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Annexin_VII-M-V	Annexin_VII	ANXA7	total	unique	curated_rppa_dict	TRUE	annexinvii
AR-R-V	1.00926708276736	0.0753888055545526	13.2363133780191	1.6489409651331e-35	7.69505783728782e-34	69.4510786745587	1.6489409651331e-35	7.69505783728782e-34	13.2363133780191	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	AR-R-V	AR	AR	total	unique	curated_rppa_dict	TRUE	ar
A-Raf-R-V	0.109966318629969	-0.0106150931448195	3.74446379638466	0.000197131576183899	0.000497268840824251	-1.02602231750854	0.000197131576183899	0.000497268840824251	3.74446379638466	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	A-Raf-R-V	A-Raf	ARAF	total	unique	curated_rppa_dict	TRUE	araf
ASNS-R-V	-0.694579515488047	0.0941374703175039	-13.5223783614148	8.17002371725909e-37	4.57521328166509e-35	72.4395829971798	8.17002371725909e-37	4.57521328166509e-35	-13.5223783614148	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	ASNS-R-V	ASNS	ASNS	total	unique	curated_rppa_dict	TRUE	asns
ATM-R-V	-0.107098799206974	-0.0193610275090267	-2.05983932200376	0.0398192171093702	0.0633487544921798	-5.84786535157749	0.0398192171093702	0.0633487544921798	-2.05983932200376	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	ATM-R-V	ATM	ATM	total	unique	curated_rppa_dict	TRUE	atm
Bak-R-E	-0.114843826251343	0.109732494568421	-2.14039853670796	0.0335931332826084	0.0546864960414555	-5.13658576078121	0.0335931332826084	0.0546864960414555	-2.14039853670796	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bak-R-E	Bak	BAK1	total	unique	curated_rppa_dict	TRUE	bak
Bap1-c-4-M-E	0.764607588083333	-0.1233963106875	2.11610637519556	0.0921562714343404	0.130983533003123	-4.01360875578918	0.0921562714343404	0.130983533003123	2.11610637519556	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bap1-c-4-M-E	Bap1-c-4	BAP1	total	unique	curated_rppa_dict	TRUE	bap1c4
Bax-R-V	0.0510154297000134	0.0608764656754317	1.70334355685323	0.088991064647188	0.12778204154468	-6.51515648814354	0.088991064647188	0.12778204154468	1.70334355685323	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bax-R-V	Bax	BAX	total	unique	curated_rppa_dict	TRUE	bax
Bcl-2-M-V	1.03370655291695	0.262505375820644	13.1449787032993	4.2716046931686e-35	1.70864187726744e-33	68.5045330579873	4.2716046931686e-35	1.70864187726744e-33	13.1449787032993	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bcl-2-M-V	Bcl-2	BCL2	total	unique	curated_rppa_dict	TRUE	bcl2
Bcl2A1-R-V	0.0697608907303909	0.138445716919545	1.8878472601061	0.0595002586366472	0.0905438718383762	-6.18541061137038	0.0595002586366472	0.0905438718383762	1.8878472601061	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bcl2A1-R-V	Bcl2A1	BCL2A1	total	unique	curated_rppa_dict	TRUE	bcl2a1
Bcl-xL-R-C	0.0735556170653409	0.0135540261377171	3.22221882458925	0.00137521204330807	0.002961995170202	-2.60904057973611	0.00137521204330807	0.002961995170202	3.22221882458925	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bcl-xL-R-C	Bcl-xL	BCL2L1	total	unique	curated_rppa_dict	TRUE	bclxl
Bim-R-V	0.394862257922875	0.0676102597209576	8.14448221567406	2.00976061937192e-15	1.87577657808046e-14	23.5991554650542	2.00976061937192e-15	1.87577657808046e-14	8.14448221567406	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bim-R-V	Bim	BCL2L11	total	unique	curated_rppa_dict	TRUE	bim
Beclin-G-V	-0.063788304874639	-0.114603784743156	-2.39015039111437	0.0171382550789963	0.0296216754451788	-5.10346382014162	0.0171382550789963	0.0296216754451788	-2.39015039111437	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Beclin-G-V	Beclin	BECN1	total	unique	curated_rppa_dict	TRUE	beclin
Bid-R-C	0.000350737251164468	0.0472526172978808	0.0132381595001829	0.989441926188233	0.989441926188233	-7.96301263970235	0.989441926188233	0.989441926188233	0.0132381595001829	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Bid-R-C	Bid	BID	total	unique	curated_rppa_dict	TRUE	bid
B-Raf-M-C	0.298380643224625	0.0681965187263158	3.37384186328139	0.000897882386977943	0.00202747635769213	-1.86748019520467	0.000897882386977943	0.00202747635769213	3.37384186328139	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	B-Raf-M-C	B-Raf	BRAF	total	unique	curated_rppa_dict	TRUE	braf
BRCA2-R-C	-0.0720481278427185	-0.0440495526087127	-3.05972354360656	0.0023083973851214	0.00475258285172053	-3.31445572417727	0.0023083973851214	0.00475258285172053	-3.05972354360656	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	BRCA2-R-C	BRCA2	BRCA2	total	unique	curated_rppa_dict	TRUE	brca2
BRD4-R-V	-0.187261292503728	-0.0740090419925432	-3.68391975312064	0.000249174342727268	0.000612007157575747	-1.24620996896614	0.000249174342727268	0.000612007157575747	-3.68391975312064	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	BRD4-R-V	BRD4	BRD4	total	unique	curated_rppa_dict	TRUE	brd4
Caspase-3-R-C	-0.279066333864543	-0.146657699883438	-6.18555921532501	1.10612351508013e-09	5.9499261944987e-09	10.6218772984966	1.10612351508013e-09	5.9499261944987e-09	-6.18555921532501	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Caspase-3-R-C	Caspase-3	CASP3	total	unique	curated_rppa_dict	TRUE	caspase3
Caspase-8-M-E	0.0460010842726141	0.0343497818669545	1.90721575450252	0.0569417096003784	0.0876026301544284	-6.14885104923355	0.0569417096003784	0.0876026301544284	1.90721575450252	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Caspase-8-M-E	Caspase-8	CASP8	total	unique	curated_rppa_dict	TRUE	caspase8
Caspase-9-R-E	0.29732981475	0.3768853128125	0.928389723470937	0.39887008993967	0.455851531359623	-5.12214057428209	0.39887008993967	0.455851531359623	0.928389723470937	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Caspase-9-R-E	Caspase-9	CASP9	total	unique	curated_rppa_dict	TRUE	caspase9
Caveolin-1-R-V	0.890385112368558	0.166371747941523	8.1508357139111	1.91639569255189e-15	1.8503130824639e-14	23.6460524491185	1.91639569255189e-15	1.8503130824639e-14	8.1508357139111	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Caveolin-1-R-V	Caveolin-1	CAV1	total	unique	curated_rppa_dict	TRUE	caveolin1
Cyclin_B1-R-V	-0.804793942510139	0.0310901727994506	-9.69391073637427	8.04273350606237e-21	1.12598269084873e-19	35.8799945050965	8.04273350606237e-21	1.12598269084873e-19	-9.69391073637427	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Cyclin_B1-R-V	Cyclin_B1	CCNB1	total	unique	curated_rppa_dict	TRUE	cyclinb1
Cyclin_D1-R-V	0.322561710994392	0.0668306926589482	7.79370958192313	2.65445213289999e-14	2.25226241579393e-13	21.0564364466665	2.65445213289999e-14	2.25226241579393e-13	7.79370958192313	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Cyclin_D1-R-V	Cyclin_D1	CCND1	total	unique	curated_rppa_dict	TRUE	cyclind1
Cyclin_E1-M-V	-0.618464571714268	0.125622361731162	-14.7349845152264	1.65682740513412e-42	1.54637224479184e-40	85.4835813261858	1.65682740513412e-42	1.54637224479184e-40	-14.7349845152264	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Cyclin_E1-M-V	Cyclin_E1	CCNE1	total	unique	curated_rppa_dict	TRUE	cycline1
Cyclin_E2-R-C	-0.0252835218163631	0.0727002308284929	-0.999362073503377	0.317998409288367	0.374115775633373	-7.46394004797932	0.317998409288367	0.374115775633373	-0.999362073503377	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Cyclin_E2-R-C	Cyclin_E2	CCNE2	total	unique	curated_rppa_dict	TRUE	cycline2
E-Cadherin-R-V	-0.0276634840585995	-0.227036185383438	-0.27510414651004	0.783325342207236	0.826703711073866	-7.92524705994063	0.783325342207236	0.826703711073866	-0.27510414651004	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	E-Cadherin-R-V	E-Cadherin	CDH1	total	unique	curated_rppa_dict	TRUE	ecadherin
N-Cadherin-R-V	-0.0291086321317228	0.0288874080757457	-1.01946600991959	0.308368416141284	0.364317116116285	-7.44367159110533	0.308368416141284	0.364317116116285	-1.01946600991959	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	N-Cadherin-R-V	N-Cadherin	CDH2	total	unique	curated_rppa_dict	TRUE	ncadherin
P-Cadherin-R-C	-0.376136336295797	0.0516563705992935	-11.1373228819977	1.89759175619212e-26	4.42771409778162e-25	48.7231587358885	1.89759175619212e-26	4.42771409778162e-25	-11.1373228819977	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	P-Cadherin-R-C	P-Cadherin	CDH3	total	unique	curated_rppa_dict	TRUE	pcadherin
CDK1-R-V	-0.194324930684078	-0.0110867661927001	-6.93228098308	1.01689058507668e-11	6.62161311212723e-11	15.2105315774064	1.01689058507668e-11	6.62161311212723e-11	-6.93228098308	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	CDK1-R-V	CDK1	CDK1	total	unique	curated_rppa_dict	TRUE	cdk1
p21-R-C	0.0486579762406051	0.010574397557971	1.75035660404226	0.0805501102014937	0.117468910710512	-6.41920839849668	0.0805501102014937	0.117468910710512	1.75035660404226	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p21-R-C	p21	CDKN1A	total	unique	curated_rppa_dict	TRUE	p21
p27-R-V	0.229590608166912	0.0376935378779435	6.06089193008123	2.31659383925739e-09	1.17935686362194e-08	9.90068585425057	2.31659383925739e-09	1.17935686362194e-08	6.06089193008123	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p27-R-V	p27	CDKN1B	total	unique	curated_rppa_dict	TRUE	p27
p16_INK4a-R-V	-0.628500991391513	0.171228087544348	-8.21691764691336	1.1664469337061e-15	1.20964867199151e-14	24.1355778059321	1.1664469337061e-15	1.20964867199151e-14	-8.21691764691336	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	p16_INK4a-R-V	p16_INK4a	CDKN2A	total	unique	curated_rppa_dict	TRUE	p16ink4a
Chk1-R-V	-0.12204911260116	0.0317813440707196	-4.64073442500067	4.70033985270659e-06	1.64511894844731e-05	2.75889602910105	4.70033985270659e-06	1.64511894844731e-05	-4.64073442500067	RPPA	FALSE	not_significant	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Chk1-R-V	Chk1	CHEK1	total	unique	curated_rppa_dict	TRUE	chk1
Chk2-M-V	-0.292656010116972	0.0232206299532967	-7.07345418489019	3.98825168054451e-12	2.86336018090375e-11	16.1288041094041	3.98825168054451e-12	2.86336018090375e-11	-7.07345418489019	RPPA	TRUE	ER_negative_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Chk2-M-V	Chk2	CHEK2	total	unique	curated_rppa_dict	TRUE	chk2
Claudin-7-R-V	0.247493321695958	0.101569153130691	3.06900534929653	0.00223889096539303	0.00464362570600035	-3.28641554323958	0.00223889096539303	0.00464362570600035	3.06900534929653	RPPA	TRUE	ER_positive_up	ER_positive_vs_ER_negative	ER_negative	ER_positive - ER_negative	limma_robust_on_rppa_matrix	Claudin-7-R-V	Claudin-7	CLDN7	total	unique	curated_rppa_dict	TRUE	claudin7
